"","eciv","lenm","facexp"
"28049","Soltero/a","Castellano",443.762725830078
"28051","Concubino/a","Castellano",443.762725830078
"28052","Concubino/a","Castellano",443.762725830078
"28054","Separado/a","Castellano",443.762725830078
"28055","Casado/a","Castellano",443.762725830078
"28056","Casado/a","Castellano",443.762725830078
"28059","Concubino/a","Castellano",443.762725830078
"28060","Concubino/a","Castellano",443.762725830078
"28061","Soltero/a","Castellano",443.762725830078
"28062","Soltero/a","Castellano",443.762725830078
"28064","Casado/a","Castellano",443.762725830078
"28065","Casado/a","Castellano",443.762725830078
"28069","Casado/a","Castellano",443.762725830078
"28070","Casado/a","Castellano",443.762725830078
"28071","Soltero/a","Castellano",443.762725830078
"28072","Soltero/a","Castellano",443.762725830078
"28073","Casado/a","Castellano",443.762725830078
"28074","Casado/a","Castellano",443.762725830078
"28078","Casado/a","Castellano",443.762725830078
"28079","Casado/a","Castellano",443.762725830078
"28080","Soltero/a","Castellano",443.762725830078
"28081","Soltero/a","Castellano",443.762725830078
"28082","Soltero/a","Castellano",443.762725830078
"28084","Separado/a","Castellano",443.762725830078
"28085","Concubino/a","Castellano",443.762725830078
"28086","Concubino/a","Castellano",443.762725830078
"28088","Concubino/a","Castellano",443.762725830078
"28089","Concubino/a","Castellano",443.762725830078
"28091","Soltero/a","Castellano",443.762725830078
"28094","Soltero/a","Castellano",443.762725830078
"28095","Soltero/a","Castellano",443.762725830078
"28096","Concubino/a","Castellano",443.762725830078
"28097","Concubino/a","Castellano",443.762725830078
"28100","Concubino/a","Castellano",443.762725830078
"28101","Concubino/a","Castellano",443.762725830078
"28105","Concubino/a","Castellano",443.762725830078
"28106","Concubino/a","Castellano",443.762725830078
"28109","Soltero/a","Castellano",443.762725830078
"28110","Casado/a","Castellano",443.762725830078
"28111","Casado/a","Castellano",443.762725830078
"28112","Soltero/a","Castellano",443.762725830078
"28113","Soltero/a","Castellano",443.762725830078
"28116","Concubino/a","Castellano",443.762725830078
"28117","Concubino/a","Castellano",443.762725830078
"28118","Soltero/a","Castellano",443.762725830078
"28119","Soltero/a","Castellano",443.762725830078
"28121","Soltero/a","Castellano",443.762725830078
"28122","Separado/a","Castellano",443.762725830078
"28124","Viudo/a","Castellano",443.762725830078
"28125","Casado/a","Castellano",443.762725830078
"28126","Casado/a","Castellano",443.762725830078
"28127","Soltero/a","Castellano",443.762725830078
"28128","Soltero/a","Castellano",443.762725830078
"28130","Casado/a","Castellano",443.762725830078
"28131","Casado/a","Castellano",443.762725830078
"28132","Soltero/a","Castellano",443.762725830078
"28133","Soltero/a","Castellano",443.762725830078
"28135","Soltero/a","Castellano",443.762725830078
"28136","Soltero/a","Castellano",443.762725830078
"28137","Soltero/a","Castellano",443.762725830078
"28138","Soltero/a","Castellano",443.762725830078
"28139","Casado/a","Castellano",443.762725830078
"28140","Casado/a","Castellano",443.762725830078
"28141","Soltero/a","Castellano",443.762725830078
"28143","Separado/a","Castellano",443.762725830078
"28144","Soltero/a","Castellano",443.762725830078
"28146","Casado/a","Castellano",443.762725830078
"28147","Casado/a","Castellano",443.762725830078
"28148","Soltero/a","Castellano",443.762725830078
"28149","Soltero/a","Castellano",443.762725830078
"28151","Separado/a","Aymara",443.762725830078
"28152","Soltero/a","Castellano",443.762725830078
"28153","Concubino/a","Castellano",443.762725830078
"28154","Concubino/a","Castellano",443.762725830078
"28155","Soltero/a","Castellano",443.762725830078
"28158","Concubino/a","Castellano",443.762725830078
"28159","Concubino/a","Castellano",443.762725830078
"28160","Soltero/a","Castellano",443.762725830078
"28161","Soltero/a","Castellano",443.762725830078
"28162","Concubino/a","Castellano",443.762725830078
"28163","Concubino/a","Castellano",443.762725830078
"28164","Soltero/a","Castellano",443.762725830078
"28165","Soltero/a","Castellano",443.762725830078
"28168","Concubino/a","Castellano",443.762725830078
"28169","Concubino/a","Castellano",443.762725830078
"28174","Separado/a","Castellano",443.762725830078
"28175","Viudo/a","Castellano",443.762725830078
"28176","Divorciado/a","Castellano",443.762725830078
"28177","Casado/a","Castellano",443.762725830078
"28178","Casado/a","Castellano",443.762725830078
"28179","Soltero/a","Castellano",443.762725830078
"28181","Concubino/a","Castellano",443.762725830078
"28182","Concubino/a","Castellano",443.762725830078
"28186","Casado/a","Castellano",443.762725830078
"28187","Casado/a","Castellano",443.762725830078
"28188","Viudo/a","Quechua",443.762725830078
"28189","Soltero/a","Castellano",443.762725830078
"28190","Casado/a","Castellano",443.762725830078
"28191","Casado/a","Castellano",443.762725830078
"28192","Viudo/a","Castellano",443.762725830078
"28193","Concubino/a","Castellano",443.762725830078
"28194","Concubino/a","Castellano",443.762725830078
"28195","Soltero/a","Castellano",443.762725830078
"28199","Concubino/a","Castellano",443.762725830078
"28200","Concubino/a","Castellano",443.762725830078
"28202","Casado/a","Castellano",443.762725830078
"28203","Casado/a","Castellano",443.762725830078
"28205","Casado/a","Castellano",443.762725830078
"28206","Casado/a","Castellano",443.762725830078
"28209","Casado/a","Castellano",443.762725830078
"28210","Casado/a","Castellano",443.762725830078
"28211","Concubino/a","Castellano",443.762725830078
"28212","Concubino/a","Castellano",443.762725830078
"28215","Separado/a","Castellano",443.762725830078
"28216","Casado/a","Castellano",443.762725830078
"28217","Casado/a","Castellano",443.762725830078
"28218","Casado/a","Castellano",443.762725830078
"28219","Casado/a","Castellano",443.762725830078
"28220","Soltero/a","Castellano",443.762725830078
"28221","Casado/a","Castellano",443.762725830078
"28222","Casado/a","Castellano",443.762725830078
"28223","Soltero/a","Castellano",443.762725830078
"28224","Soltero/a","Castellano",443.762725830078
"28226","Casado/a","Castellano",443.762725830078
"28227","Casado/a","Castellano",443.762725830078
"28228","Soltero/a","Castellano",443.762725830078
"28229","Soltero/a","Castellano",443.762725830078
"28231","Concubino/a","Castellano",443.762725830078
"28232","Concubino/a","Castellano",443.762725830078
"28237","Separado/a","Castellano",443.762725830078
"28239","Separado/a","Castellano",443.762725830078
"28241","Soltero/a","Castellano",443.762725830078
"28244","Viudo/a","Castellano",443.762725830078
"28245","Soltero/a","Castellano",443.762725830078
"28246","Soltero/a","Castellano",443.762725830078
"28247","Soltero/a","Castellano",443.762725830078
"28248","Viudo/a","Castellano",443.762725830078
"28249","Casado/a","Quechua",443.762725830078
"28250","Casado/a","Quechua",443.762725830078
"28251","Soltero/a","Castellano",443.762725830078
"28252","Soltero/a","Castellano",443.762725830078
"28253","Soltero/a","Castellano",443.762725830078
"28255","Separado/a","Otro Nativo",443.762725830078
"28256","Soltero/a","Otro Nativo",443.762725830078
"28257","Soltero/a","Otro Nativo",443.762725830078
"28259","Casado/a","Castellano",443.762725830078
"28260","Casado/a","Castellano",443.762725830078
"28264","Viudo/a","Castellano",443.762725830078
"28266","Soltero/a","Castellano",443.762725830078
"28267","Casado/a","Castellano",443.762725830078
"28268","Casado/a","Castellano",443.762725830078
"28272","Concubino/a","Castellano",443.762725830078
"28273","Concubino/a","Castellano",443.762725830078
"28275","Soltero/a","Castellano",443.762725830078
"28276","Casado/a","Castellano",443.762725830078
"28277","Casado/a","Castellano",443.762725830078
"28278","Soltero/a","Castellano",443.762725830078
"28280","Casado/a","Castellano",443.762725830078
"28281","Casado/a","Castellano",443.762725830078
"28285","Viudo/a","Castellano",443.762725830078
"28286","Soltero/a","Castellano",443.762725830078
"28288","Casado/a","Castellano",443.762725830078
"28289","Casado/a","Castellano",443.762725830078
"28295","Separado/a","Castellano",443.762725830078
"28296","Soltero/a","Castellano",443.762725830078
"28297","Soltero/a","Castellano",443.762725830078
"28298","Soltero/a","Castellano",443.762725830078
"28299","Soltero/a","Castellano",443.762725830078
"28300","Casado/a","Castellano",443.762725830078
"28301","Casado/a","Castellano",443.762725830078
"28302","Soltero/a","Castellano",520.531494140625
"28303","Separado/a","Quechua",520.531494140625
"28304","Soltero/a","Castellano",520.531494140625
"28306","Casado/a","Castellano",520.531494140625
"28307","Casado/a","Castellano",520.531494140625
"28308","Soltero/a","Castellano",520.531494140625
"28309","Soltero/a","Castellano",520.531494140625
"28310","Soltero/a","Castellano",520.531494140625
"28311","Soltero/a","Castellano",520.531494140625
"28312","Concubino/a","Castellano",520.531494140625
"28313","Concubino/a","Castellano",520.531494140625
"28314","Soltero/a","Castellano",520.531494140625
"28315","Soltero/a","Castellano",520.531494140625
"28316","Casado/a","Castellano",520.531494140625
"28317","Casado/a","Castellano",520.531494140625
"28318","Concubino/a","Castellano",520.531494140625
"28319","Concubino/a","Castellano",520.531494140625
"28322","Concubino/a","Castellano",520.531494140625
"28323","Concubino/a","Castellano",520.531494140625
"28326","Concubino/a","Castellano",520.531494140625
"28327","Concubino/a","Castellano",520.531494140625
"28328","Soltero/a","Castellano",520.531494140625
"28329","Soltero/a","Castellano",520.531494140625
"28331","Viudo/a","Castellano",520.531494140625
"28332","Soltero/a","Castellano",520.531494140625
"28333","Soltero/a","Castellano",520.531494140625
"28334","Soltero/a","Castellano",520.531494140625
"28336","Separado/a","Castellano",520.531494140625
"28337","Soltero/a","Castellano",520.531494140625
"28338","Casado/a","Castellano",520.531494140625
"28339","Casado/a","Castellano",520.531494140625
"28340","Viudo/a","Castellano",520.531494140625
"28341","Soltero/a","Castellano",520.531494140625
"28342","Soltero/a","Castellano",520.531494140625
"28343","Soltero/a","Castellano",520.531494140625
"28344","Soltero/a","Castellano",520.531494140625
"28345","Concubino/a","Castellano",520.531494140625
"28346","Concubino/a","Castellano",520.531494140625
"28348","Viudo/a","Castellano",520.531494140625
"28352","Separado/a","Castellano",520.531494140625
"28356","Concubino/a","Castellano",520.531494140625
"28357","Concubino/a","Castellano",520.531494140625
"28359","Concubino/a","Castellano",520.531494140625
"28360","Concubino/a","Castellano",520.531494140625
"28363","Soltero/a","Castellano",520.531494140625
"28364","Concubino/a","Castellano",520.531494140625
"28365","Concubino/a","Castellano",520.531494140625
"28366","Soltero/a","Castellano",520.531494140625
"28367","Soltero/a","Castellano",520.531494140625
"28369","Casado/a","Castellano",520.531494140625
"28370","Casado/a","Castellano",520.531494140625
"28371","Soltero/a","Castellano",520.531494140625
"28372","Soltero/a","Castellano",520.531494140625
"28373","Casado/a","Castellano",520.531494140625
"28374","Casado/a","Castellano",520.531494140625
"28375","Soltero/a","Castellano",520.531494140625
"28377","Soltero/a","Castellano",520.531494140625
"28378","Casado/a","Castellano",520.531494140625
"28379","Casado/a","Castellano",520.531494140625
"28380","Soltero/a","Castellano",520.531494140625
"28384","Casado/a","Castellano",520.531494140625
"28385","Casado/a","Castellano",520.531494140625
"28388","Viudo/a","Castellano",520.531494140625
"28389","Casado/a","Castellano",520.531494140625
"28390","Casado/a","Castellano",520.531494140625
"28391","Soltero/a","Castellano",520.531494140625
"28396","Concubino/a","Castellano",520.531494140625
"28397","Concubino/a","Castellano",520.531494140625
"28398","Soltero/a","Castellano",520.531494140625
"28399","Soltero/a","Castellano",520.531494140625
"28400","Casado/a","Castellano",520.531494140625
"28401","Casado/a","Castellano",520.531494140625
"28402","Soltero/a","Castellano",520.531494140625
"28403","Soltero/a","Castellano",520.531494140625
"28404","Concubino/a","Castellano",520.531494140625
"28405","Concubino/a","Castellano",520.531494140625
"28406","Soltero/a","Castellano",520.531494140625
"28407","Soltero/a","Castellano",520.531494140625
"28410","Concubino/a","Castellano",520.531494140625
"28411","Concubino/a","Castellano",520.531494140625
"28416","Casado/a","Quechua",520.531494140625
"28417","Casado/a","Castellano",520.531494140625
"28418","Soltero/a","Castellano",520.531494140625
"28419","Soltero/a","Castellano",520.531494140625
"28420","Soltero/a","Castellano",520.531494140625
"28421","Soltero/a","Castellano",520.531494140625
"28422","Casado/a","Castellano",520.531494140625
"28423","Casado/a","Castellano",520.531494140625
"28425","Separado/a","Castellano",520.531494140625
"28426","Soltero/a","Castellano",520.531494140625
"28427","Concubino/a","Castellano",520.531494140625
"28428","Concubino/a","Castellano",520.531494140625
"28430","Casado/a","Castellano",520.531494140625
"28431","Casado/a","Castellano",520.531494140625
"28434","Viudo/a","Castellano",520.531494140625
"28435","Concubino/a","Castellano",520.531494140625
